country_id,year,mortality_value
AFE,2000,85.5571313183411
AFE,2001,82.5318838837914
AFE,2002,79.3631000807036
AFE,2003,76.2433858296364
AFE,2004,73.2207695184174
AFE,2005,70.2812022297049
AFE,2006,67.5822294767841
AFE,2007,64.9095743070942
AFE,2008,62.3831326664424
AFE,2009,59.9863349647083
AFE,2010,57.7958024732335
AFE,2011,55.6796581682641
AFE,2012,53.7374301264181
AFE,2013,52.0040749319323
AFE,2014,50.4155894620476
AFE,2015,48.9586412563552
AFE,2016,47.5272437136699
AFE,2017,46.1081401026222
AFE,2018,44.7952207359666
AFE,2019,43.5912516641172
AFE,2020,42.4471977973822
AFG,2000,90.5
AFG,2001,87.9
AFG,2002,85.3
AFG,2003,82.7
AFG,2004,80.0
AFG,2005,77.3
AFG,2006,74.6
AFG,2007,71.9
AFG,2008,69.2
AFG,2009,66.7
AFG,2010,64.2
AFG,2011,61.8
AFG,2012,59.5
AFG,2013,57.3
AFG,2014,55.2
AFG,2015,53.2
AFG,2016,51.3
AFG,2017,49.5
AFG,2018,47.9
AFG,2019,46.4
AFG,2020,45.0
AFW,2000,99.1661737628476
AFW,2001,96.5793404020631
AFW,2002,93.9235056205255
AFW,2003,91.244225303507
AFW,2004,88.5766087751603
AFW,2005,86.0171123007931
AFW,2006,83.5394512058596
AFW,2007,81.175970546292
AFW,2008,79.0015367732014
AFW,2009,77.0249062763017
AFW,2010,75.1602431051368
AFW,2011,73.50802950425
AFW,2012,71.9653001807224
AFW,2013,70.5541832176272
AFW,2014,69.2489971150225
AFW,2015,68.0016028903298
AFW,2016,66.6748305454362
AFW,2017,65.3138417198375
AFW,2018,63.8757785551963
AFW,2019,62.3523327935708
AFW,2020,60.7776428917134
AGO,2000,121.5
AGO,2001,118.2
AGO,2002,114.5
AGO,2003,110.4
AGO,2004,105.7
AGO,2005,100.9
AGO,2006,95.7
AGO,2007,90.6
AGO,2008,85.5
AGO,2009,80.6
AGO,2010,75.9
AGO,2011,71.5
AGO,2012,67.4
AGO,2013,63.7
AGO,2014,60.5
AGO,2015,57.7
AGO,2016,55.5
AGO,2017,53.5
AGO,2018,51.7
AGO,2019,49.9
AGO,2020,48.3
ALB,2000,24.1
ALB,2001,22.9
ALB,2002,21.7
ALB,2003,20.4
ALB,2004,19.1
ALB,2005,17.8
ALB,2006,16.6
ALB,2007,15.3
ALB,2008,14.1
ALB,2009,12.9
ALB,2010,11.8
ALB,2011,10.8
ALB,2012,10.0
ALB,2013,9.3
ALB,2014,8.8
ALB,2015,8.5
ALB,2016,8.4
ALB,2017,8.4
ALB,2018,8.5
ALB,2019,8.6
ALB,2020,8.8
AND,2000,7.3
AND,2001,6.9
AND,2002,6.5
AND,2003,6.2
AND,2004,5.9
AND,2005,5.6
AND,2006,5.3
AND,2007,5.0
AND,2008,4.7
AND,2009,4.4
AND,2010,4.1
AND,2011,3.9
AND,2012,3.7
AND,2013,3.5
AND,2014,3.3
AND,2015,3.1
AND,2016,2.9
AND,2017,2.8
AND,2018,2.6
AND,2019,2.5
AND,2020,2.4
ARB,2000,44.0925693563063
ARB,2001,42.8003629371652
ARB,2002,41.5010865892061
ARB,2003,40.2745881590743
ARB,2004,39.0326806406633
ARB,2005,37.8239522708644
ARB,2006,36.6190738713772
ARB,2007,35.3982461614278
ARB,2008,34.1812501768818
ARB,2009,33.0330287582534
ARB,2010,31.9869940483845
ARB,2011,31.1429479012475
ARB,2012,30.6468061659965
ARB,2013,30.0054998595581
ARB,2014,29.355393740631
ARB,2015,28.6959646217843
ARB,2016,28.0837659354814
ARB,2017,27.2927215693322
ARB,2018,26.8254977770776
ARB,2019,26.3328063931554
ARB,2020,25.7799987530914
ARE,2000,9.6
ARE,2001,9.3
ARE,2002,9.1
ARE,2003,8.9
ARE,2004,8.6
ARE,2005,8.4
ARE,2006,8.2
ARE,2007,8.1
ARE,2008,7.9
ARE,2009,7.6
ARE,2010,7.4
ARE,2011,7.2
ARE,2012,7.0
ARE,2013,6.8
ARE,2014,6.7
ARE,2015,6.5
ARE,2016,6.3
ARE,2017,6.2
ARE,2018,6.0
ARE,2019,5.8
ARE,2020,5.6
ARG,2000,17.5
ARG,2001,16.9
ARG,2002,16.4
ARG,2003,15.8
ARG,2004,15.3
ARG,2005,14.8
ARG,2006,14.4
ARG,2007,14.0
ARG,2008,13.7
ARG,2009,13.3
ARG,2010,12.9
ARG,2011,12.4
ARG,2012,11.9
ARG,2013,11.3
ARG,2014,10.8
ARG,2015,10.2
ARG,2016,9.7
ARG,2017,9.2
ARG,2018,8.6
ARG,2019,8.1
ARG,2020,7.6
ARM,2000,27.0
ARM,2001,25.7
ARM,2002,24.5
ARM,2003,23.3
ARM,2004,22.2
ARM,2005,21.1
ARM,2006,20.0
ARM,2007,19.0
ARM,2008,18.1
ARM,2009,17.2
ARM,2010,16.3
ARM,2011,15.5
ARM,2012,14.7
ARM,2013,14.0
ARM,2014,13.3
ARM,2015,12.6
ARM,2016,12.0
ARM,2017,11.3
ARM,2018,10.8
ARM,2019,10.2
ARM,2020,9.7
ATG,2000,12.6
ATG,2001,12.3
ATG,2002,11.9
ATG,2003,11.5
ATG,2004,11.0
ATG,2005,10.6
ATG,2006,10.1
ATG,2007,9.6
ATG,2008,9.2
ATG,2009,8.7
ATG,2010,8.3
ATG,2011,7.9
ATG,2012,7.5
ATG,2013,7.1
ATG,2014,6.8
ATG,2015,6.5
ATG,2016,6.2
ATG,2017,6.0
ATG,2018,5.8
ATG,2019,5.6
ATG,2020,5.4
AUS,2000,5.1
AUS,2001,5.0
AUS,2002,5.0
AUS,2003,4.9
AUS,2004,4.8
AUS,2005,4.8
AUS,2006,4.7
AUS,2007,4.5
AUS,2008,4.4
AUS,2009,4.2
AUS,2010,4.0
AUS,2011,3.8
AUS,2012,3.6
AUS,2013,3.5
AUS,2014,3.4
AUS,2015,3.3
AUS,2016,3.2
AUS,2017,3.2
AUS,2018,3.2
AUS,2019,3.2
AUS,2020,3.1
AUT,2000,4.6
AUT,2001,4.5
AUT,2002,4.4
AUT,2003,4.3
AUT,2004,4.2
AUT,2005,4.1
AUT,2006,3.9
AUT,2007,3.8
AUT,2008,3.8
AUT,2009,3.7
AUT,2010,3.6
AUT,2011,3.5
AUT,2012,3.3
AUT,2013,3.2
AUT,2014,3.1
AUT,2015,3.0
AUT,2016,3.0
AUT,2017,2.9
AUT,2018,2.9
AUT,2019,2.9
AUT,2020,3.0
AZE,2000,60.9
AZE,2001,57.2
AZE,2002,53.5
AZE,2003,50.1
AZE,2004,47.0
AZE,2005,44.1
AZE,2006,41.5
AZE,2007,39.1
AZE,2008,36.8
AZE,2009,34.7
AZE,2010,32.5
AZE,2011,30.5
AZE,2012,28.5
AZE,2013,26.7
AZE,2014,24.9
AZE,2015,23.3
AZE,2016,21.8
AZE,2017,20.3
AZE,2018,19.2
AZE,2019,18.2
AZE,2020,17.3
BDI,2000,94.7
BDI,2001,91.9
BDI,2002,88.9
BDI,2003,85.7
BDI,2004,82.3
BDI,2005,78.4
BDI,2006,74.4
BDI,2007,70.4
BDI,2008,66.5
BDI,2009,62.9
BDI,2010,59.4
BDI,2011,56.3
BDI,2012,53.4
BDI,2013,50.7
BDI,2014,48.2
BDI,2015,46.2
BDI,2016,44.4
BDI,2017,42.7
BDI,2018,41.3
BDI,2019,39.9
BDI,2020,38.6
BEL,2000,4.8
BEL,2001,4.6
BEL,2002,4.4
BEL,2003,4.3
BEL,2004,4.2
BEL,2005,4.0
BEL,2006,4.0
BEL,2007,3.9
BEL,2008,3.8
BEL,2009,3.7
BEL,2010,3.6
BEL,2011,3.6
BEL,2012,3.5
BEL,2013,3.4
BEL,2014,3.3
BEL,2015,3.3
BEL,2016,3.3
BEL,2017,3.3
BEL,2018,3.4
BEL,2019,3.4
BEL,2020,3.4
BEN,2000,85.0
BEN,2001,83.3
BEN,2002,81.5
BEN,2003,79.8
BEN,2004,78.2
BEN,2005,76.5
BEN,2006,75.0
BEN,2007,73.6
BEN,2008,72.2
BEN,2009,70.9
BEN,2010,69.6
BEN,2011,68.3
BEN,2012,67.0
BEN,2013,65.7
BEN,2014,64.4
BEN,2015,63.2
BEN,2016,61.9
BEN,2017,60.6
BEN,2018,59.3
BEN,2019,57.9
BEN,2020,56.5
BFA,2000,90.9
BFA,2001,89.3
BFA,2002,87.6
BFA,2003,85.5
BFA,2004,83.3
BFA,2005,80.8
BFA,2006,78.1
BFA,2007,75.4
BFA,2008,72.7
BFA,2009,70.3
BFA,2010,68.1
BFA,2011,66.3
BFA,2012,64.4
BFA,2013,62.7
BFA,2014,61.2
BFA,2015,59.6
BFA,2016,58.2
BFA,2017,56.7
BFA,2018,55.4
BFA,2019,54.1
BFA,2020,52.8
BGD,2000,63.1
BGD,2001,60.0
BGD,2002,57.0
BGD,2003,54.3
BGD,2004,51.8
BGD,2005,49.4
BGD,2006,47.0
BGD,2007,44.8
BGD,2008,42.7
BGD,2009,40.7
BGD,2010,38.9
BGD,2011,37.2
BGD,2012,35.6
BGD,2013,34.0
BGD,2014,32.5
BGD,2015,31.0
BGD,2016,29.6
BGD,2017,28.2
BGD,2018,26.8
BGD,2019,25.5
BGD,2020,24.3
BGR,2000,14.4
BGR,2001,13.8
BGR,2002,13.2
BGR,2003,12.5
BGR,2004,11.8
BGR,2005,11.0
BGR,2006,10.3
BGR,2007,9.9
BGR,2008,9.5
BGR,2009,9.3
BGR,2010,9.0
BGR,2011,8.7
BGR,2012,8.2
BGR,2013,7.8
BGR,2014,7.3
BGR,2015,6.9
BGR,2016,6.5
BGR,2017,6.1
BGR,2018,5.8
BGR,2019,5.5
BGR,2020,5.1
BHR,2000,10.7
BHR,2001,10.3
BHR,2002,10.0
BHR,2003,9.7
BHR,2004,9.4
BHR,2005,9.1
BHR,2006,8.8
BHR,2007,8.4
BHR,2008,8.0
BHR,2009,7.6
BHR,2010,7.3
BHR,2011,7.0
BHR,2012,6.8
BHR,2013,6.7
BHR,2014,6.6
BHR,2015,6.5
BHR,2016,6.4
BHR,2017,6.3
BHR,2018,6.1
BHR,2019,5.9
BHR,2020,5.8
BHS,2000,13.9
BHS,2001,14.0
BHS,2002,14.1
BHS,2003,14.3
BHS,2004,14.4
BHS,2005,14.4
BHS,2006,14.3
BHS,2007,14.1
BHS,2008,13.9
BHS,2009,13.6
BHS,2010,13.3
BHS,2011,13.0
BHS,2012,12.8
BHS,2013,12.5
BHS,2014,12.2
BHS,2015,12.0
BHS,2016,11.7
BHS,2017,11.4
BHS,2018,11.2
BHS,2019,14.5
BHS,2020,10.5
BIH,2000,8.7
BIH,2001,8.4
BIH,2002,8.2
BIH,2003,8.1
BIH,2004,7.9
BIH,2005,7.8
BIH,2006,7.5
BIH,2007,7.2
BIH,2008,6.9
BIH,2009,6.6
BIH,2010,6.3
BIH,2011,6.0
BIH,2012,5.8
BIH,2013,5.6
BIH,2014,5.5
BIH,2015,5.4
BIH,2016,5.3
BIH,2017,5.3
BIH,2018,5.2
BIH,2019,5.1
BIH,2020,4.9
BLR,2000,9.9
BLR,2001,9.2
BLR,2002,8.5
BLR,2003,7.8
BLR,2004,7.3
BLR,2005,6.7
BLR,2006,6.2
BLR,2007,5.6
BLR,2008,5.1
BLR,2009,4.6
BLR,2010,4.3
BLR,2011,3.9
BLR,2012,3.7
BLR,2013,3.5
BLR,2014,3.3
BLR,2015,3.1
BLR,2016,2.9
BLR,2017,2.7
BLR,2018,2.5
BLR,2019,2.4
BLR,2020,2.2
BLZ,2000,20.0
BLZ,2001,19.4
BLZ,2002,18.9
BLZ,2003,18.5
BLZ,2004,18.2
BLZ,2005,17.9
BLZ,2006,17.6
BLZ,2007,17.3
BLZ,2008,17.0
BLZ,2009,16.6
BLZ,2010,16.2
BLZ,2011,15.7
BLZ,2012,15.2
BLZ,2013,14.6
BLZ,2014,13.9
BLZ,2015,13.2
BLZ,2016,12.5
BLZ,2017,11.8
BLZ,2018,11.1
BLZ,2019,10.6
BLZ,2020,10.0
BOL,2000,55.9
BOL,2001,53.1
BOL,2002,50.4
BOL,2003,47.8
BOL,2004,45.4
BOL,2005,43.1
BOL,2006,40.8
BOL,2007,38.7
BOL,2008,36.7
BOL,2009,34.8
BOL,2010,33.0
BOL,2011,31.2
BOL,2012,29.6
BOL,2013,28.0
BOL,2014,26.6
BOL,2015,25.4
BOL,2016,24.3
BOL,2017,23.2
BOL,2018,22.3
BOL,2019,21.5
BOL,2020,20.7
BRA,2000,30.4
BRA,2001,28.5
BRA,2002,26.8
BRA,2003,25.1
BRA,2004,23.5
BRA,2005,22.0
BRA,2006,20.7
BRA,2007,19.5
BRA,2008,18.4
BRA,2009,17.5
BRA,2010,16.7
BRA,2011,16.0
BRA,2012,15.4
BRA,2013,14.9
BRA,2014,14.6
BRA,2015,14.2
BRA,2016,15.0
BRA,2017,13.8
BRA,2018,13.6
BRA,2019,13.3
BRA,2020,13.1
BRB,2000,13.7
BRB,2001,14.0
BRB,2002,14.2
BRB,2003,14.3
BRB,2004,14.4
BRB,2005,14.4
BRB,2006,14.3
BRB,2007,14.2
BRB,2008,14.1
BRB,2009,13.9
BRB,2010,13.8
BRB,2011,13.7
BRB,2012,13.6
BRB,2013,13.5
BRB,2014,13.3
BRB,2015,13.0
BRB,2016,12.7
BRB,2017,12.4
BRB,2018,12.1
BRB,2019,11.7
BRB,2020,11.4
BRN,2000,8.2
BRN,2001,8.0
BRN,2002,7.9
BRN,2003,7.8
BRN,2004,7.7
BRN,2005,7.7
BRN,2006,7.7
BRN,2007,7.7
BRN,2008,7.7
BRN,2009,7.8
BRN,2010,7.9
BRN,2011,8.1
BRN,2012,8.2
BRN,2013,8.4
BRN,2014,8.6
BRN,2015,8.8
BRN,2016,9.0
BRN,2017,9.2
BRN,2018,9.4
BRN,2019,9.6
BRN,2020,9.6
BTN,2000,57.5
BTN,2001,54.8
BTN,2002,52.2
BTN,2003,49.7
BTN,2004,47.2
BTN,2005,44.7
BTN,2006,42.3
BTN,2007,40.1
BTN,2008,38.0
BTN,2009,36.0
BTN,2010,34.1
BTN,2011,32.4
BTN,2012,31.0
BTN,2013,29.6
BTN,2014,28.5
BTN,2015,27.4
BTN,2016,26.5
BTN,2017,25.6
BTN,2018,24.7
BTN,2019,23.9
BTN,2020,23.2
BWA,2000,45.2
BWA,2001,44.6
BWA,2002,43.9
BWA,2003,43.1
BWA,2004,42.1
BWA,2005,38.9
BWA,2006,38.1
BWA,2007,39.5
BWA,2008,40.3
BWA,2009,40.1
BWA,2010,39.5
BWA,2011,41.1
BWA,2012,40.2
BWA,2013,39.4
BWA,2014,40.1
BWA,2015,39.6
BWA,2016,39.3
BWA,2017,38.2
BWA,2018,37.6
BWA,2019,36.9
BWA,2020,36.1
CAF,2000,109.9
CAF,2001,109.2
CAF,2002,108.5
CAF,2003,107.7
CAF,2004,106.9
CAF,2005,106.1
CAF,2006,104.8
CAF,2007,103.7
CAF,2008,102.5
CAF,2009,100.6
CAF,2010,99.0
CAF,2011,96.7
CAF,2012,94.5
CAF,2013,93.0
CAF,2014,90.5
CAF,2015,87.9
CAF,2016,85.6
CAF,2017,83.8
CAF,2018,81.6
CAF,2019,79.1
CAF,2020,77.5
CAN,2000,5.3
CAN,2001,5.3
CAN,2002,5.3
CAN,2003,5.3
CAN,2004,5.3
CAN,2005,5.2
CAN,2006,5.2
CAN,2007,5.1
CAN,2008,5.1
CAN,2009,5.0
CAN,2010,5.0
CAN,2011,4.9
CAN,2012,4.9
CAN,2013,4.8
CAN,2014,4.7
CAN,2015,4.7
CAN,2016,4.6
CAN,2017,4.6
CAN,2018,4.5
CAN,2019,4.4
CAN,2020,4.4
CEB,2000,10.3537788750399
CEB,2001,9.83849812415843
CEB,2002,9.49103011959643
CEB,2003,9.20710511863401
CEB,2004,8.87082418287846
CEB,2005,8.39309001051844
CEB,2006,7.88277481728389
CEB,2007,7.42092629730604
CEB,2008,6.93570401664902
CEB,2009,6.54890059517344
CEB,2010,6.16910186648269
CEB,2011,5.88685680784203
CEB,2012,5.62289397418008
CEB,2013,5.34096884815999
CEB,2014,5.06766987044334
CEB,2015,4.8358339126156
CEB,2016,4.60480376284933
CEB,2017,4.3973921043
CEB,2018,4.21312599808368
CEB,2019,4.05281130132838
CEB,2020,3.92658547392053
CHE,2000,4.7
CHE,2001,4.6
CHE,2002,4.5
CHE,2003,4.5
CHE,2004,4.4
CHE,2005,4.3
CHE,2006,4.2
CHE,2007,4.1
CHE,2008,4.0
CHE,2009,4.0
CHE,2010,3.9
CHE,2011,3.9
CHE,2012,3.8
CHE,2013,3.8
CHE,2014,3.8
CHE,2015,3.7
CHE,2016,3.7
CHE,2017,3.6
CHE,2018,3.6
CHE,2019,3.6
CHE,2020,3.5
CHL,2000,9.2
CHL,2001,8.7
CHL,2002,8.3
CHL,2003,8.1
CHL,2004,7.9
CHL,2005,7.7
CHL,2006,7.6
CHL,2007,7.6
CHL,2008,7.6
CHL,2009,7.5
CHL,2010,7.4
CHL,2011,7.3
CHL,2012,7.2
CHL,2013,7.1
CHL,2014,6.9
CHL,2015,6.7
CHL,2016,6.5
CHL,2017,6.4
CHL,2018,6.2
CHL,2019,6.0
CHL,2020,5.8
CHN,2000,29.9
CHN,2001,27.8
CHN,2002,25.6
CHN,2003,23.4
CHN,2004,21.4
CHN,2005,19.4
CHN,2006,17.7
CHN,2007,16.2
CHN,2008,14.8
CHN,2009,13.6
CHN,2010,12.5
CHN,2011,11.5
CHN,2012,10.6
CHN,2013,9.8
CHN,2014,9.0
CHN,2015,8.3
CHN,2016,7.6
CHN,2017,7.0
CHN,2018,6.4
CHN,2019,5.9
CHN,2020,5.5
CIV,2000,95.6
CIV,2001,93.7
CIV,2002,91.6
CIV,2003,89.6
CIV,2004,87.5
CIV,2005,85.2
CIV,2006,83.4
CIV,2007,81.1
CIV,2008,78.7
CIV,2009,76.6
CIV,2010,74.7
CIV,2011,72.9
CIV,2012,71.0
CIV,2013,69.1
CIV,2014,67.3
CIV,2015,65.7
CIV,2016,64.4
CIV,2017,62.9
CIV,2018,61.3
CIV,2019,59.4
CIV,2020,57.9
CMR,2000,87.6
CMR,2001,85.8
CMR,2002,83.7
CMR,2003,81.7
CMR,2004,79.7
CMR,2005,78.1
CMR,2006,76.2
CMR,2007,74.6
CMR,2008,72.7
CMR,2009,71.1
CMR,2010,68.6
CMR,2011,66.6
CMR,2012,64.2
CMR,2013,61.6
CMR,2014,59.5
CMR,2015,57.0
CMR,2016,55.2
CMR,2017,53.2
CMR,2018,51.3
CMR,2019,49.9
CMR,2020,48.3
COD,2000,106.5
COD,2001,104.4
COD,2002,102.2
COD,2003,99.9
COD,2004,97.5
COD,2005,95.2
COD,2006,92.8
COD,2007,90.4
COD,2008,88.1
COD,2009,85.8
COD,2010,83.5
COD,2011,81.3
COD,2012,79.1
COD,2013,77.0
COD,2014,75.0
COD,2015,73.0
COD,2016,71.1
COD,2017,69.1
COD,2018,67.3
COD,2019,65.5
COD,2020,63.8
COG,2000,72.4
COG,2001,70.7
COG,2002,68.0
COG,2003,64.6
COG,2004,60.7
COG,2005,56.8
COG,2006,53.1
COG,2007,49.8
COG,2008,46.9
COG,2009,44.7
COG,2010,43.0
COG,2011,41.7
COG,2012,40.7
COG,2013,39.7
COG,2014,38.7
COG,2015,37.6
COG,2016,36.6
COG,2017,35.6
COG,2018,34.7
COG,2019,35.9
COG,2020,33.0
COL,2000,21.2
COL,2001,20.6
COL,2002,19.9
COL,2003,19.4
COL,2004,18.9
COL,2005,18.3
COL,2006,17.8
COL,2007,17.2
COL,2008,16.7
COL,2009,16.2
COL,2010,15.7
COL,2011,15.2
COL,2012,14.7
COL,2013,14.3
COL,2014,13.8
COL,2015,13.4
COL,2016,12.9
COL,2017,12.5
COL,2018,12.1
COL,2019,11.7
COL,2020,11.4
COM,2000,72.4
COM,2001,72.1
COM,2002,72.0
COM,2003,71.7
COM,2004,71.0
COM,2005,69.8
COM,2006,68.4
COM,2007,66.8
COM,2008,65.3
COM,2009,63.7
COM,2010,62.2
COM,2011,60.5
COM,2012,58.9
COM,2013,57.2
COM,2014,55.8
COM,2015,54.4
COM,2016,53.0
COM,2017,51.5
COM,2018,50.1
COM,2019,48.7
COM,2020,47.2
CPV,2000,31.1
CPV,2001,28.4
CPV,2002,26.3
CPV,2003,24.8
CPV,2004,24.0
CPV,2005,23.5
CPV,2006,23.4
CPV,2007,23.3
CPV,2008,23.1
CPV,2009,22.7
CPV,2010,22.1
CPV,2011,21.3
CPV,2012,20.3
CPV,2013,19.2
CPV,2014,17.9
CPV,2015,16.7
CPV,2016,15.5
CPV,2017,14.5
CPV,2018,13.6
CPV,2019,12.8
CPV,2020,12.2
CRI,2000,11.1
CRI,2001,10.5
CRI,2002,10.1
CRI,2003,10.0
CRI,2004,9.9
CRI,2005,9.9
CRI,2006,9.8
CRI,2007,9.7
CRI,2008,9.5
CRI,2009,9.3
CRI,2010,9.2
CRI,2011,8.9
CRI,2012,8.6
CRI,2013,8.2
CRI,2014,7.9
CRI,2015,7.7
CRI,2016,7.6
CRI,2017,7.5
CRI,2018,7.4
CRI,2019,7.2
CRI,2020,6.7
CSS,2000,22.6213951138868
CSS,2001,22.1500073693111
CSS,2002,21.7187902541707
CSS,2003,21.2846971838816
CSS,2004,20.902055574262
CSS,2005,20.5099512778456
CSS,2006,20.1060144261655
CSS,2007,19.7221850622271
CSS,2008,19.3673751695229
CSS,2009,18.939851307257
CSS,2010,18.5287213550316
CSS,2011,18.1418420657308
CSS,2012,17.6742991124608
CSS,2013,17.2507458407468
CSS,2014,16.7864045982079
CSS,2015,16.3472421878331
CSS,2016,15.8755059842993
CSS,2017,15.4186190155324
CSS,2018,14.9628904923969
CSS,2019,14.7001176047253
CSS,2020,14.0499521768394
CUB,2000,7.0
CUB,2001,6.8
CUB,2002,6.5
CUB,2003,6.3
CUB,2004,6.1
CUB,2005,5.9
CUB,2006,5.7
CUB,2007,5.5
CUB,2008,5.4
CUB,2009,5.2
CUB,2010,5.1
CUB,2011,5.0
CUB,2012,4.8
CUB,2013,4.7
CUB,2014,4.6
CUB,2015,4.5
CUB,2016,4.4
CUB,2017,4.3
CUB,2018,4.3
CUB,2019,4.2
CUB,2020,4.1
CYP,2000,5.6
CYP,2001,5.2
CYP,2002,4.8
CYP,2003,4.5
CYP,2004,4.1
CYP,2005,3.8
CYP,2006,3.6
CYP,2007,3.3
CYP,2008,3.1
CYP,2009,3.0
CYP,2010,2.8
CYP,2011,2.7
CYP,2012,2.6
CYP,2013,2.5
CYP,2014,2.4
CYP,2015,2.4
CYP,2016,2.4
CYP,2017,2.3
CYP,2018,2.3
CYP,2019,2.3
CYP,2020,2.3
CZE,2000,4.5
CZE,2001,4.3
CZE,2002,4.1
CZE,2003,3.9
CZE,2004,3.7
CZE,2005,3.6
CZE,2006,3.4
CZE,2007,3.2
CZE,2008,3.0
CZE,2009,2.9
CZE,2010,2.7
CZE,2011,2.6
CZE,2012,2.6
CZE,2013,2.5
CZE,2014,2.5
CZE,2015,2.5
CZE,2016,2.6
CZE,2017,2.6
CZE,2018,2.5
CZE,2019,2.4
CZE,2020,2.3
DEU,2000,4.4
DEU,2001,4.3
DEU,2002,4.2
DEU,2003,4.1
DEU,2004,4.0
DEU,2005,3.9
DEU,2006,3.8
DEU,2007,3.7
DEU,2008,3.6
DEU,2009,3.5
DEU,2010,3.5
DEU,2011,3.4
DEU,2012,3.4
DEU,2013,3.3
DEU,2014,3.3
DEU,2015,3.3
DEU,2016,3.3
DEU,2017,3.3
DEU,2018,3.2
DEU,2019,3.2
DEU,2020,3.1
DJI,2000,79.9
DJI,2001,78.2
DJI,2002,76.5
DJI,2003,74.7
DJI,2004,72.9
DJI,2005,71.2
DJI,2006,69.4
DJI,2007,67.6
DJI,2008,65.9
DJI,2009,64.2
DJI,2010,62.5
DJI,2011,60.9
DJI,2012,59.3
DJI,2013,57.8
DJI,2014,56.2
DJI,2015,54.6
DJI,2016,53.1
DJI,2017,51.6
DJI,2018,50.1
DJI,2019,48.6
DJI,2020,47.2
DMA,2000,14.1
DMA,2001,14.5
DMA,2002,14.9
DMA,2003,15.5
DMA,2004,16.1
DMA,2005,16.8
DMA,2006,17.5
DMA,2007,18.3
DMA,2008,19.2
DMA,2009,20.2
DMA,2010,21.3
DMA,2011,22.5
DMA,2012,23.7
DMA,2013,25.0
DMA,2014,26.2
DMA,2015,27.5
DMA,2016,28.7
DMA,2017,29.7
DMA,2018,30.6
DMA,2019,31.2
DMA,2020,31.7
DNK,2000,4.7
DNK,2001,4.7
DNK,2002,4.6
DNK,2003,4.5
DNK,2004,4.3
DNK,2005,4.2
DNK,2006,4.0
DNK,2007,3.8
DNK,2008,3.7
DNK,2009,3.6
DNK,2010,3.5
DNK,2011,3.4
DNK,2012,3.5
DNK,2013,3.5
DNK,2014,3.5
DNK,2015,3.5
DNK,2016,3.5
DNK,2017,3.4
DNK,2018,3.3
DNK,2019,3.2
DNK,2020,3.1
DOM,2000,32.4
DOM,2001,31.7
DOM,2002,31.1
DOM,2003,30.6
DOM,2004,30.1
DOM,2005,29.8
DOM,2006,29.5
DOM,2007,29.3
DOM,2008,29.1
DOM,2009,29.0
DOM,2010,28.9
DOM,2011,28.8
DOM,2012,28.8
DOM,2013,28.8
DOM,2014,28.8
DOM,2015,28.8
DOM,2016,28.8
DOM,2017,28.7
DOM,2018,28.6
DOM,2019,28.3
DOM,2020,27.9
DZA,2000,33.9
DZA,2001,33.3
DZA,2002,32.4
DZA,2003,31.3
DZA,2004,30.1
DZA,2005,28.8
DZA,2006,27.6
DZA,2007,26.4
DZA,2008,25.3
DZA,2009,24.4
DZA,2010,23.6
DZA,2011,22.9
DZA,2012,22.5
DZA,2013,22.1
DZA,2014,21.9
DZA,2015,21.6
DZA,2016,21.3
DZA,2017,20.9
DZA,2018,20.4
DZA,2019,20.0
DZA,2020,19.5
EAP,2000,33.1684658729801
EAP,2001,31.3871622065706
EAP,2002,29.5617349454221
EAP,2003,27.7795399996123
EAP,2004,26.4871002296155
EAP,2005,24.5003971832025
EAP,2006,23.0850161184021
EAP,2007,21.792784430876
EAP,2008,20.9343929288163
EAP,2009,19.4517194262002
EAP,2010,18.4180070328227
EAP,2011,17.4538824314836
EAP,2012,16.5634869601527
EAP,2013,15.773379804417
EAP,2014,15.0017202096808
EAP,2015,14.3080537570059
EAP,2016,13.6452857825493
EAP,2017,13.0551593630755
EAP,2018,12.4727645379561
EAP,2019,11.9948601942666
EAP,2020,11.5513498559687
EAR,2000,57.7545992553053
EAR,2001,55.687202981939
EAR,2002,53.6531358905552
EAR,2003,51.7564553660715
EAR,2004,50.0363568371683
EAR,2005,48.0614023432364
EAR,2006,46.2968854281086
EAR,2007,44.5473510414784
EAR,2008,42.9683448412474
EAR,2009,41.0355506754236
EAR,2010,39.5414120443604
EAR,2011,37.7882299552624
EAR,2012,36.3155768722215
EAR,2013,34.8835975315834
EAR,2014,33.5687323881743
EAR,2015,32.2346865331995
EAR,2016,31.0507831397328
EAR,2017,29.8493421928097
EAR,2018,28.7356595948926
EAR,2019,27.6860504416789
EAR,2020,26.7254846153556
EAS,2000,31.3
EAS,2001,29.6
EAS,2002,27.9
EAS,2003,26.3
EAS,2004,25.0
EAS,2005,23.2
EAS,2006,21.8
EAS,2007,20.6
EAS,2008,19.8
EAS,2009,18.4
EAS,2010,17.5
EAS,2011,16.6
EAS,2012,15.7
EAS,2013,15.0
EAS,2014,14.3
EAS,2015,13.6
EAS,2016,13.0
EAS,2017,12.4
EAS,2018,11.9
EAS,2019,11.5
EAS,2020,11.0
ECA,2000,29.661546460038
ECA,2001,27.907833621306
ECA,2002,26.1229115652679
ECA,2003,24.4269964034508
ECA,2004,22.8156560002636
ECA,2005,21.3213161457087
